id,name,artists,acousticness,valence,energy,danceability,instrumentalness,loudness,speechiness,tempo,popularity,pop_grade
6se4sK4ZbkNgOJUkmszbxX,Rocky Top,['The Osborne Brothers'],0.14,0.93,0.557,0.551,0.000129,-8.514,0.0298,156.805,46.0,1
0nJzekxLI0x35YtKg0FdZ2,Eatin' Pussy/Kickin' Ass,['Wheeler Walker Jr.'],0.038,0.645,0.848,0.586,0.00064,-6.899,0.297,137.72299999999998,54.0,1
5WwRKYnVy9dekqXAGPbAvU,He's the Greatest Dancer,['Sister Sledge'],0.00115,0.838,0.816,0.7,0.00123,-9.711,0.044,113.244,63.0,2
1w9HWnbyYAElL3fQJbmxWK,Find Myself in You,['Brian McKnight'],0.207,0.821,0.4920000000000001,0.6990000000000001,0.0,-9.019,0.312,170.048,48.0,1
60Pjyla2BNnWzWxNXxGa4u,Sumthin' Sumthin',['Maxwell'],0.131,0.863,0.534,0.81,0.00375,-7.791,0.0599,97.87,57.0,1
6aVJQcBuTixMKRbpZYdohf,Pieces Of Me,['Ledisi'],0.153,0.5539999999999999,0.7040000000000001,0.6809999999999999,0.0,-4.417,0.0578,126.022,48.0,1
0RAiBUgOC5pgFUHsldtix3,Can You Feel It,['The Jacksons'],0.0833,0.911,0.607,0.894,0.000249,-8.274,0.0415,125.466,54.0,1
2BydLQAh7CUIFvSEqAMc4x,If You Want Me to Stay,['Sly & The Family Stone'],0.28,0.762,0.48,0.843,0.000782,-11.574000000000002,0.0492,101.993,65.0,2
7m24jIM7r9LuzILUqO3zrA,Stay,['Tyrese'],0.0945,0.162,0.398,0.335,0.0,-8.283999999999999,0.0399,79.884,43.0,1
78W3OjLt8Ugxaar3h9mY2j,Good Morning,['John Legend'],0.0364,0.4320000000000001,0.501,0.674,0.0,-9.454,0.0394,133.974,44.0,1
4wwqHo2gtdTLBWtnrx7XIu,Get Right Back To My Baby,['Vivian Green'],0.0223,0.7659999999999999,0.742,0.7,0.0,-4.265,0.0591,103.88,50.0,1
6rZsGpXDr0WsUSFitx3v8N,There Goes My Baby,['Charlie Wilson'],0.0846,0.662,0.8270000000000001,0.596,0.0,-4.455,0.0541,81.01899999999998,52.0,1
5XLC8xoqyua4U7wJiZAWik,Method Man,['Wu-Tang Clan'],0.0286,0.596,0.519,0.903,0.000907,-10.109,0.307,101.561,60.0,2
6D0QtayzCNVKoIZ8IX2npw,Oath,"['Cher Lloyd', 'Becky G']",0.0272,0.7190000000000001,0.8640000000000001,0.412,0.0,-3.65,0.13,113.23,56.0,1
2qTUM0zSBE0NVnyRndmz9b,Wassup with It,['Kevin Gates'],0.114,0.601,0.8240000000000001,0.457,0.0,-7.066,0.416,144.416,56.0,1
6wa4KnRz7LjGeMkpIa1mAI,Flawless,['MercyMe'],0.208,0.509,0.8140000000000001,0.499,0.0,-2.543,0.0293,102.014,56.0,1
7nDaVRZssnHohDYV2HNT8B,If She Wants Me,['Belle & Sebastian'],0.266,0.863,0.6890000000000001,0.645,4.8e-06,-8.115,0.0324,89.83,39.0,0
3HdcqQpq7zb5GbEKBDY34p,Humbug Mountain Song,['Fruit Bats'],0.0355,0.945,0.926,0.593,0.0582,-5.3610000000000015,0.0319,100.011,62.0,2
1k4OsQujxXPLij0ZsTFlMx,"I'll Try Anything Once - Live From Electric Lady Studios for WRXP, New York",['Julian Casablancas'],0.8270000000000001,0.33,0.446,0.521,0.000102,-7.6960000000000015,0.0354,113.78,51.0,1
3OHdhLUobIIKskQHLJAaqe,Seattle Party,['Chastity Belt'],0.0749,0.443,0.505,0.527,4.25e-06,-9.3,0.0256,133.566,52.0,1
4UXSYJDEgOlMX3MXVkaiyH,It's Only Life,['The Shins'],0.0476,0.454,0.623,0.627,1.09e-06,-6.613,0.0267,147.983,49.0,1
1WQFOwtI6EfsvRz7wcDbQm,Gold,['Imagine Dragons'],0.0801,0.286,0.459,0.416,0.0065299999999999,-6.814,0.0317,164.929,56.0,1
01uqI4H13Gsd8Lyl1EYd8H,Same Love - feat. Mary Lambert,"['Macklemore & Ryan Lewis', 'Mary Lambert']",0.716,0.299,0.473,0.688,4.46e-05,-9.059,0.1669999999999999,84.958,69.0,2
50MfV7a1pnOEcf2t9kobxW,Then The Morning Comes,['Smash Mouth'],0.0231,0.963,0.8809999999999999,0.7290000000000001,0.0,-5.024,0.0283,118.58,46.0,1
1foMv2HQwfQ2vntFf9HFeG,Rhinestone Eyes,['Gorillaz'],0.0869,0.852,0.703,0.6759999999999999,0.000687,-5.815,0.0302,92.761,74.0,3
3Vzpz1hrPFKPiR7y9dB7xc,Car,['Built To Spill'],0.419,0.371,0.662,0.413,0.0,-3.56,0.0489,160.184,33.0,0
3kusLGvgYkZldKfoDoJklR,Crown of Love,['Arcade Fire'],0.062,0.287,0.647,0.321,4.72e-05,-6.513999999999999,0.0274,104.345,49.0,1
5ITmuvjtUUdxVQCCsaKBDx,As We Ran,['The National Parks'],0.0169,0.183,0.588,0.431,0.00689,-6.855,0.0348,143.975,57.0,1
1YzIe5I0UNPgPRPxYpe92f,XOXO,['Cherub'],0.0735,0.364,0.6779999999999999,0.753,8.159999999999999e-05,-7.065,0.0527,124.0,51.0,1
6r57WT6s0JQxVRrJnZkA3H,Little Black Dress,['One Drop'],0.845,0.947,0.58,0.792,1.78e-06,-6.672999999999999,0.0456,144.024,43.0,1
4HZ7dy2pP3uenmz01FHk9R,Midnight Hour,['SDIB'],0.0325,0.8290000000000001,0.522,0.76,9.04e-05,-8.792,0.0358,86.009,51.0,1
2LPPD44Hy0AoX4wONP4Fdn,Doobie In My Pocket,['Keller Williams'],0.0804,0.8590000000000001,0.753,0.918,0.0,-6.375,0.0671,113.985,47.0,1
74mVOU1rUGLmwSV2JzvhXd,Groovin' Slowly,['John Butler Trio'],0.59,0.502,0.512,0.763,2.85e-06,-6.165,0.0902,129.783,47.0,1
5bO5xc5BHe1aTsaqyRZLNU,Flying Horses,['Dispatch'],0.0535,0.644,0.74,0.465,0.0,-6.295,0.0791,112.193,45.0,1
2h8iXIwEdEnQywhFC4q5e5,Show Me What I'm Looking For,['Carolina Liar'],0.0133,0.355,0.8640000000000001,0.449,1.31e-06,-1.159,0.0378,105.121,60.0,2
2f5m5MB4H5wRS5iu7oee1Q,Right Me Up,"['Chadwick Stokes', 'State Radio']",0.501,0.6409999999999999,0.542,0.55,0.0,-7.017,0.0581,173.896,48.0,1
5caWeJ9yfWlLh6magmtLr4,Honey I Been Thinking About You,['Jackie Greene'],0.348,0.443,0.716,0.208,0.0,-4.008,0.0333,84.133,47.0,1
22RR5raQ9x7K0e6geLdELP,Wake 'N Bake,['Simplified'],0.362,0.812,0.634,0.688,0.00105,-7.904,0.0371,82.041,51.0,1
359uDQWA7BYzVEIpBJ7TFI,Habit,['The Movement'],0.13,0.655,0.664,0.688,0.0,-5.621,0.131,81.031,58.0,1
2yTTfOaptQVJiocgjoQFfi,Get You Good,['Roy Woods'],0.0306,0.329,0.502,0.69,0.0,-7.077000000000001,0.0638,86.185,62.0,2
6K07Ahf6V7CAQn0ikrOztl,So Appalled,"['Kanye West', 'JAY-Z', 'Pusha T', 'CyHi The Prynce', 'Swizz Beatz', 'RZA']",0.255,0.584,0.754,0.64,0.0,-5.8729999999999976,0.283,87.15,62.0,2
1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,"['Kanye West', 'Rick Ross']",0.0175,0.206,0.76,0.435,0.0,-4.935,0.0721,80.082,71.0,2
6AirEKLAv80bFaIDKpMi7I,The Knowing,['The Weeknd'],0.5710000000000001,0.087,0.573,0.451,0.00744,-8.277000000000001,0.0303,85.921,56.0,1
5sl2735QKaOmL8UL4Q39Ut,Peso,['A$AP Rocky'],0.1669999999999999,0.584,0.831,0.527,0.0,-6.876,0.27,140.017,63.0,2
2pMPWE7PJH1PizfgGRMnR9,Bad Religion,['Frank Ocean'],0.738,0.104,0.3670000000000001,0.359,1.43e-06,-7.684,0.0335,83.331,62.0,2
2Im64pIz6m0EJKdUe6eZ8r,Lost In The World,"['Kanye West', 'Bon Iver']",0.115,0.277,0.746,0.608,0.0087,-5.249,0.184,117.072,63.0,2
50iiDJGpAPdr2VTrz999XA,House Of Balloons / Glass Table Girls,['The Weeknd'],0.0123,0.319,0.711,0.65,0.00943,-5.4170000000000025,0.0377,89.01899999999998,61.0,2
5lcyIeEfwZTs8Ajw3kdF7P,Crack Rock,['Frank Ocean'],0.0696,0.379,0.736,0.429,0.0,-8.017000000000001,0.222,89.262,60.0,2
34xTFwjPQ1dC6uJmleno7x,Godspeed,['Frank Ocean'],0.931,0.0773,0.0952,0.421,0.000201,-12.561,0.0479,109.698,77.0,3
5k8LB57xOq8UUNVaKWSqrf,Futura Free,['Frank Ocean'],0.769,0.201,0.6779999999999999,0.266,9.37e-05,-12.364,0.508,83.434,63.0,2
5FX89IUKm9QJT9ymrmyK4k,Free Lunch,['Isaiah Rashad'],0.223,0.843,0.472,0.865,5.39e-05,-7.359,0.237,130.011,63.0,2
0MuqFuh4MerIiFsYWuEFaP,Do You There (feat. Marc E. Bassy),"['Skizzy Mars', 'Marc E. Bassy']",0.0191,0.443,0.8420000000000001,0.523,0.0,-5.529,0.165,149.974,52.0,1
1I6pKIyaBp4OebTGLJpCCC,Perm,['Bruno Mars'],0.0145,0.863,0.871,0.853,6.840000000000001e-05,-3.715,0.0851,124.021,66.0,2
52C7YvqXdiIHD9qLK5SHrr,Down for You,['Russ'],0.404,0.403,0.388,0.726,0.0,-9.943,0.212,144.139,53.0,1
5rnLFnHktBdmpxwYXJXyQI,Get Back,['Demi Lovato'],0.00327,0.72,0.867,0.5579999999999999,0.0,-3.722,0.116,76.018,47.0,1
1TYEfvGTYpdimygplYu0Hk,Someone To Love You,['Ruff Endz'],0.044,0.405,0.6859999999999999,0.637,0.0,-2.155,0.0373,77.933,37.0,0
01IyLgH29kt46qu8hdwf8G,You & I,"['Avant', 'KeKe Wyatt']",0.144,0.285,0.524,0.55,0.0,-4.822,0.0327,130.672,53.0,1
5rI62NPoTQ1qxvqbgUy2sN,Don't Take Your Love Away,['Avant'],0.382,0.393,0.523,0.451,0.0,-5.53,0.0905,186.056,40.0,1
0KHHrBbdvuJ6knLxj7dqkw,"All the Times (feat. Faith Evans, Coko & Missy Elliott)","['LSG', 'Coko', 'Faith Evans', 'Missy Elliott']",0.0687,0.473,0.42,0.732,1.28e-06,-6.867000000000001,0.0514,137.45,53.0,1
2uZwyxrg6VPvlVsvclIfel,Where I Wanna Be,['Donell Jones'],0.52,0.453,0.396,0.664,0.0,-9.131,0.0298,102.053,60.0,2
46X8c9qJzpBLYcos3OX0CE,The Zone,"['The Weeknd', 'Drake']",0.26,0.254,0.521,0.619,0.000542,-8.092,0.0744,139.886,60.0,2
06ZDLodo1UDVavc3MXREZ3,Walked Outta Heaven,['Jagged Edge'],0.573,0.523,0.616,0.67,0.0,-6.1229999999999976,0.225,120.129,55.0,1
5SKkOuJxufkWfkTFnwQvWO,What's It Like,['Jagged Edge'],0.343,0.388,0.652,0.612,0.0,-7.024,0.0681,114.918,39.0,0
6UZqMYYQQThvV55IQPvscO,"Charlie, Last Name Wilson",['Charlie Wilson'],0.439,0.609,0.529,0.653,0.0,-6.481,0.201,67.03,47.0,1
4cHoEtaGdRp4b0yUiQjUx5,You Are,['Charlie Wilson'],0.0664,0.242,0.8240000000000001,0.5710000000000001,0.0,-3.971,0.0713,132.02100000000002,48.0,1
1AlAbGwrzJ1NiCaQAAmqnf,Can't Live Without You,['Charlie Wilson'],0.00658,0.6779999999999999,0.677,0.444,0.0,-4.742,0.216,92.115,44.0,1
4iXZFxEUzTTLMLE5jCyKEb,Your Body's Callin',['R. Kelly'],0.457,0.727,0.55,0.6579999999999999,0.000728,-6.705,0.0302,168.28900000000004,49.0,1
01rYWOpu72uFQORnWN84C3,You Remind Me of Something,['R. Kelly'],0.591,0.8290000000000001,0.536,0.631,0.0,-7.194,0.0586,59.999,44.0,1
6zA2SEJJoiNByVMlQ4vgtH,Down Low (Nobody Has to Know) (feat. Ronald Isley & Ernie Isley),"['R. Kelly', 'Ronald Isley', 'Ernie Isley']",0.282,0.172,0.417,0.603,0.000183,-9.408,0.0273,107.72,46.0,1
1ry9AyQVzzK2iDt6vMY2ku,Fuck You Tonight (feat. R. Kelly) - 2014 Remaster,"['The Notorious B.I.G.', 'R. Kelly']",0.18,0.716,0.57,0.578,0.0,-4.982,0.242,177.77200000000005,50.0,1
2WyTurnKVe1F5xMS35lyOR,Be Careful,"['Sparkle', 'R. Kelly']",0.618,0.422,0.322,0.8,0.0,-8.416,0.0544,110.256,39.0,0
7cFQFr1VpkSp3BTIn7X719,Feelin' On Yo Booty,['R. Kelly'],0.259,0.83,0.258,0.737,2.71e-06,-7.784,0.0528,61.028,46.0,1
5jgEJXjECdlhzNgfITSTVm,Just Friends (Sunny),['Musiq Soulchild'],0.404,0.5539999999999999,0.376,0.754,0.0,-7.561,0.204,95.018,59.0,1
2PN3gbuBn5WBEwrEJH3xiu,sobeautiful,['Musiq Soulchild'],0.0656,0.21,0.562,0.6890000000000001,0.0,-7.047999999999999,0.0637,133.987,59.0,1
0ODFPypnJLE6hKgahiuSzn,teachme,['Musiq Soulchild'],0.473,0.436,0.61,0.499,0.0,-5.11,0.135,172.96900000000005,55.0,1
4GhbRPmkVfAZmSQZqdifrn,ifuleave (feat. Mary J. Blige),['Musiq Soulchild'],0.208,0.728,0.752,0.467,0.0,-3.244,0.232,122.775,45.0,1
3oXNIpoUMdk8qGkwCeXqGv,Halfcrazy - Album Version (Edited),['Musiq Soulchild'],0.462,0.418,0.77,0.412,1.5e-06,-6.057,0.18,101.955,53.0,1
3DkaXDmC0qaFNAxgLMuwX4,Dontchange - Album Version (Edited),['Musiq Soulchild'],0.221,0.2,0.526,0.58,0.0,-6.664,0.0313,101.89,51.0,1
1DTRyqSQ6CfDs46Ft9vUpR,Mary Go Round,"['Musiq Soulchild', 'Osunlade']",0.305,0.4970000000000001,0.472,0.5539999999999999,0.000492,-8.215,0.285,141.283,40.0,1
6uSa5iCMwPr10Ftpz8w09b,Love,['Musiq Soulchild'],0.342,0.339,0.385,0.569,0.0,-9.919,0.0499,99.738,55.0,1
0YHBvFhfCJHyP5qfgtiX1o,Just in Case,['Jaheim'],0.0618,0.695,0.5720000000000001,0.78,0.0,-6.7970000000000015,0.0951,100.999,51.0,1
49cSN8JC12jp5F5A7yauTf,I've Changed (feat. Keyshia Cole),"['Jaheim', 'Keyshia Cole']",0.0401,0.348,0.631,0.527,0.0,-5.442,0.198,116.405,52.0,1
1f14Tz6xCm7CoGcXykDX2A,I Feel Good All Over,"['Stephanie Mills', 'Taavi Mote']",0.503,0.208,0.472,0.459,0.0,-11.545,0.0329,122.971,44.0,1
042pmCix7CPth3l3X28jl1,Here and Now,['Luther Vandross'],0.528,0.244,0.285,0.5710000000000001,0.0,-14.453,0.027,74.967,56.0,1
2aJpRgyHYENSWWCHl1stQz,Can't Stay,['Dave Hollister'],0.00488,0.0412,0.42,0.409,0.0,-7.7639999999999985,0.041,118.711,37.0,0
4zhmUyXRnEPNysQZCKIRKt,Still,['Tamia'],0.237,0.644,0.475,0.804,0.0,-7.3439999999999985,0.0503,130.042,47.0,1
6pgnkniwVLwDxLrENMFCJT,Share My Life,['Kem'],0.184,0.304,0.536,0.6940000000000001,0.000722,-6.7010000000000005,0.0447,74.495,50.0,1
3Dp45phAlIRFLnTv8lD60h,Find Your Way,['Kem'],0.764,0.7959999999999999,0.644,0.655,0.14,-9.013,0.0426,175.123,40.0,1
6QnCf3tdlfCZLRcgfImwJb,Made to Love Ya,['Gerald Levert'],0.364,0.343,0.534,0.6809999999999999,0.0,-7.319,0.0325,120.101,44.0,1
4tMlcsyeaKYVjB5ozTKYUY,U Got That Love (Call It a Night),['Gerald Levert'],0.392,0.727,0.652,0.6970000000000001,0.0,-6.556,0.191,120.381,38.0,0
38V9quY32pQ1DPK5JRTs94,Baby Hold on to Me (feat. Eddie Levert),"['Gerald Levert', 'Eddie Levert']",0.493,0.752,0.511,0.741,0.0,-11.797,0.0401,119.38,46.0,1
25SXTm4vpejjWXqQrUftkO,Someone To Love,['Mint Condition'],0.217,0.331,0.5589999999999999,0.524,0.0,-7.157,0.0349,141.898,36.0,0
4Nc3boqgDef90JZk0hfEnZ,Hypothetically (feat. Erin),"['Lyfe Jennings', 'Erin']",0.816,0.679,0.279,0.645,0.0,-11.939,0.227,106.394,44.0,1
58s4iqgXFzXhBndBkg2AaD,Spend My Life With You,"['Eric Benét', 'Tamia', 'Kevin ""K.D."" Davis']",0.434,0.292,0.435,0.583,5.489999999999999e-05,-8.783999999999999,0.0386,72.01,58.0,1
2pY99npaZKTVAyw2DhV9Bo,Forever My Lady,['Jodeci'],0.136,0.77,0.5,0.7070000000000001,0.0,-15.198,0.0387,117.997,52.0,1
6BIcjFZIVDZxNAcofRFPx4,So Gone,['Monica'],0.176,0.586,0.552,0.618,0.0,-6.863,0.0981,81.975,67.0,2
2rz6VejmNOpW1alXsDERp1,Magnificent,"['Rick Ross', 'John Legend']",0.00733,0.439,0.755,0.631,0.0,-7.206,0.136,91.378,45.0,1
3Z2tPWiNiIpg8UMMoowHIk,We Are The World,['U.S.A. For Africa'],0.189,0.292,0.447,0.528,0.0,-15.255,0.0435,72.58,68.0,2
1HvmjWFZpe1lrEl1ehLsvr,Share My World,['Mary J. Blige'],0.015,0.747,0.539,0.7070000000000001,0.0,-6.742000000000001,0.0373,140.02100000000002,43.0,1
2w9K8zyrxcAwRKRti0BvFa,Mr. Wrong,"['Mary J. Blige', 'Drake']",0.193,0.461,0.6759999999999999,0.693,8.18e-06,-5.024,0.15,143.05700000000004,51.0,1
7L06pF5o819jflseQ4Wde5,Never Keeping Secrets,['Babyface'],0.0949,0.319,0.648,0.693,0.0,-6.4110000000000005,0.0248,113.117,46.0,1
4D13ulAZI1V7PG7Zg1Ar7r,Whip Appeal - 12-inch Version,['Babyface'],0.309,0.598,0.5479999999999999,0.454,0.0,-7.421,0.0476,73.01100000000002,48.0,1
0uOPGU4CbYxzFxn6T7sblW,If I Ever Fall In Love,"['Shai', 'Bill Appleberry']",0.0949,0.183,0.304,0.631,0.0,-12.239,0.0349,128.019,54.0,1
6CfVcsoLCzaJyOvecf8Pe6,Far Away,['Kindred The Family Soul'],0.0791,0.7859999999999999,0.6459999999999999,0.759,0.0,-8.145,0.0683,82.95,44.0,1
4RMIDsxooqjhLIkxhlWzLa,You,['Raheem DeVaughn'],0.429,0.515,0.654,0.777,0.0,-7.332999999999997,0.0336,124.009,47.0,1
18JosZY3HzD3lMy6iOOSAY,Superstar,['Usher'],0.127,0.705,0.5920000000000001,0.6729999999999999,0.0,-5.1960000000000015,0.0537,142.222,54.0,1
6yl6TMw87Nq0mWBQtw9muQ,Whatever You Want,['Tony! Toni! Toné!'],0.0438,0.754,0.47,0.6940000000000001,0.0,-13.302,0.0315,77.967,56.0,1
3C6xVHlZ8Z7cAzt63xdxH3,I Want to Be Your Man,['Roger'],0.0376,0.457,0.607,0.557,0.0,-9.316,0.0551,81.648,52.0,1
2rkVoKVEMuct8SmEIGKzBw,Before I Let You Go,['Blackstreet'],0.325,0.486,0.468,0.67,0.0,-6.725,0.0328,140.069,58.0,1
6fRLVZ4jKzuqyDPlIdbq9q,Butta Love,['Next'],0.0972,0.591,0.441,0.735,0.0,-8.412,0.0407,108.015,58.0,1
1bUNFlRKqHBDYCi52FYDKH,Half On a Baby - Radio Version,['R. Kelly'],0.463,0.552,0.521,0.738,2.36e-05,-5.49,0.0399,114.006,44.0,1
3CbnA6S33amyRNmgmfi33H,Everything,['Mary J. Blige'],0.1369999999999999,0.563,0.5720000000000001,0.586,0.0,-7.523,0.0398,81.893,52.0,1
1AKI0dqAIamOa2UamiHNF9,Piece Of My Love,['Guy'],0.136,0.828,0.316,0.695,0.0,-16.669,0.0511,75.157,53.0,1
2nRFniype2Uu1R7W5tjhg7,Have You Seen Her,['Donell Jones'],0.0314,0.568,0.442,0.742,0.0,-6.606,0.0658,123.639,45.0,1
1ZQndK2NBHKKOaS8n1CTGP,A Thin Line Between Love & Hate (feat. Shirley Murdock),"['H-Town', 'Shirley Murdock']",0.536,0.511,0.446,0.5489999999999999,0.0,-7.807,0.258,122.431,45.0,1
1wZqdAM2oLrB7UJTS4pIqf,The Best Man I Can Be,"['Ginuwine', 'R.L.', 'Tyrese', 'Case']",0.516,0.305,0.536,0.662,0.0,-7.715,0.0662,111.86,38.0,0
5khdtdMlbBjPIKDZ44yK5k,Rock Me Tonight (For Old Times Sake),['Freddie Jackson'],0.415,0.524,0.613,0.7140000000000001,0.0,-6.627000000000002,0.0381,143.933,50.0,1
066H3CmDCFuQU1fwsecCDc,Trust,"['Keyshia Cole', 'Monica']",0.231,0.5670000000000001,0.613,0.4,0.0,-4.697,0.0405,141.286,51.0,1
6AgDFWLbbAt2migXMbrhXT,Ready Or Not,['After 7'],0.0966,0.775,0.5660000000000001,0.733,0.0,-12.06,0.039,141.94,54.0,1
46LEQkbfPT5x2ZanS3STg5,I'm Still In Love With You,['New Edition'],0.426,0.418,0.519,0.741,0.0,-4.683,0.0351,134.29399999999998,53.0,1
4HMptEInOi2qAZHRh8MCMj,Frosty the Snowman,['Willie Nelson'],0.716,0.755,0.287,0.7509999999999999,0.0427,-14.501,0.0573,147.438,48.0,1
5wmBV7RrEDrEamTvCnuLxX,Antichrist,['The 1975'],9.17e-05,0.0971,0.4920000000000001,0.424,0.745,-8.505,0.0343,119.99,47.0,1
4tgeQrPu5xkrnwErym2JsJ,Here's to the Night,['Eve 6'],0.0405,0.352,0.652,0.583,0.000378,-6.255,0.0244,97.469,57.0,1
4l1W5SkH8EJJ9RQEq6UFMW,Everything Falls Apart,"[""Dog's Eye View""]",0.0465,0.789,0.818,0.573,0.0,-5.157,0.0471,128.987,49.0,1
4328LiswXNpXdT57eYFFJN,You Wanted More,['Tonic'],0.00066,0.629,0.96,0.368,0.0,-4.513999999999999,0.108,182.68,44.0,1
0DRh0T7UkzpnjoKtU6zVod,Open Up Your Eyes,['Tonic'],0.00637,0.319,0.91,0.438,5.570000000000001e-05,-6.476,0.0487,98.698,46.0,1
1eRRcsUU6ItJmKA3YXoiy5,Counting Blue Cars,['Dishwalla'],0.00122,0.227,0.8220000000000001,0.237,0.139,-7.435,0.0822,93.912,42.0,1
6iPZEvHsTanHMOtjyJWMEm,Three Marlenas,['The Wallflowers'],0.01,0.522,0.5760000000000001,0.614,2.55e-05,-10.826,0.0262,107.27,56.0,1
2a7NRfaVMfob2BvkBmOxA0,Colorblind,['Counting Crows'],0.961,0.0713,0.231,0.35,0.0947,-13.319,0.031,107.763,58.0,1
2Am5FcMvdx4u4QAnQAwjVH,Seein' Red,['Unwritten Law'],0.039,0.282,0.74,0.49,0.0,-5.369,0.0319,103.032,47.0,1
6h2q5GhVc9itEB6NqOEMd4,Eyes Wide Open,['Gotye'],0.194,0.643,0.873,0.597,0.0205,-6.114,0.0368,138.892,47.0,1
5rb29MoYiBwXzXCtJ94oa1,Mother We Just Can't Get Enough,['New Radicals'],0.47,0.795,0.93,0.636,0.00012,-5.617999999999999,0.0449,106.212,49.0,1
5jZ1Z2GFTf2gwmFc3qiUxs,The Taste of Ink,['The Used'],0.00143,0.541,0.904,0.541,0.0,-3.0010000000000003,0.0435,98.122,65.0,2
3iwsyTZzOWHZbHffBEyi1N,Right Now,['SR-71'],0.000289,0.731,0.967,0.524,7.41e-06,-3.322,0.0392,116.273,58.0,1
0K8Hm9Q7GbyucgQB5BhC5C,Echo,['Trapt'],0.00337,0.394,0.836,0.529,0.0,-4.595,0.0429,163.838,51.0,1
5YciOakY5dB5dULkiLdCaf,Stop Crying Your Heart Out,Oasis,0.0768,0.0878,0.572,0.38,2.4e-06,-5.334,0.03,74.987,75.0,3
02ePjHjIiszSYqeLykvpTN,She's Electric - Remastered,Oasis,0.159,0.51,0.909,0.487,1.27e-06,-3.484,0.0463,125.422,63.0,2
4ZPdnqOaT0kkrsl9ppWc1V,I Can't Stop Drinking About You,['Bebe Rexha'],0.0444,0.362,0.8370000000000001,0.502,0.0,-4.731,0.0448,144.108,51.0,1
67W5fd1ld7dqHNCfaQu52I,Dance (A$$),['Big Sean'],0.02,0.7,0.695,0.765,0.0437,-6.57,0.342,159.865,49.0,1
65vU70CBDU0sQDfOWkwUEH,Lo Dudo,['José José'],0.807,0.233,0.284,0.457,0.0,-14.212,0.0364,174.884,64.0,2
7wUt1v2ddVqPayC8EKDp5P,El Amar y el Querer,['José José'],0.747,0.17,0.369,0.416,1.4300000000000004e-05,-11.675,0.031,66.30199999999999,68.0,2
0yLY4czSNJdG9EIRGyt7BE,La Nave del Olvido,['José José'],0.8059999999999999,0.5579999999999999,0.207,0.317,0.0,-15.859000000000002,0.0363,96.445,53.0,1
3KZI2xeiIRJd8fm84ClxH5,Por Tu Maldito Amor,['Vicente Fernández'],0.772,0.393,0.292,0.53,0.0,-7.452000000000001,0.0342,82.586,59.0,1
2PxGGRmj5yunYdNF2Ud2vm,Mujeres Divinas,['Vicente Fernández'],0.565,0.5770000000000001,0.296,0.607,9.17e-05,-9.541,0.0601,71.13600000000002,56.0,1
6UN6W5tj0qrMYV8N9MQMJC,Hermoso Cariño,['Vicente Fernández'],0.612,0.408,0.425,0.343,5.13e-06,-5.589,0.0288,154.267,68.0,2
4Fvnz1ZJ86IdqDAepWYPAh,Volver Volver,['Vicente Fernández'],0.39,0.471,0.351,0.355,0.00257,-9.513,0.0455,164.933,65.0,2
6P3dT8EkJd0LOyZklOl0Na,El Rey,['Vicente Fernández'],0.376,0.468,0.411,0.5,0.0,-5.796,0.0294,80.831,62.0,2
3gA2qpAbnuKLQV8Q9ZtIcf,Que De Raro Tiene,['Vicente Fernández'],0.426,0.542,0.356,0.6,0.0,-7.725,0.0587,67.164,64.0,2
6wwMqdntt3An3mmVSb613i,La Diferencia,['Vicente Fernández'],0.63,0.534,0.277,0.409,0.0,-10.276,0.0421,80.062,66.0,2
2FDFz5TuYlpP180AUicAcl,Aca Entre Nos,['Vicente Fernández'],0.529,0.471,0.334,0.407,0.0,-6.6610000000000005,0.0628,84.941,67.0,2
1MkNn0vF9GKABRBcOllTy7,Sabor A Mi,['El Chicano'],0.306,0.511,0.265,0.578,0.0,-14.771,0.0338,90.206,38.0,0
27vs845Zn0zgoFzwdksFfP,DNA,['Lia Marie Johnson'],0.721,0.163,0.366,0.535,0.0,-7.559,0.028,89.98,60.0,2
0pJfsPQesJyCnR5XWZyvj9,This,['Ed Sheeran'],0.95,0.502,0.0929,0.588,0.00539,-14.300999999999998,0.0443,152.139,56.0,1
6PnluwP0fjGnpIBsqTdUTq,Pretty When You Cry,['Lana Del Rey'],0.399,0.197,0.547,0.509,0.0,-6.547999999999999,0.0417,109.436,62.0,2
7Ms58r8G6Y0r1XLtpwoGxN,Money Power Glory,['Lana Del Rey'],0.583,0.288,0.525,0.349,0.0,-6.829,0.0451,136.762,62.0,2
1KuVEZR4xuQVNr1KkanAV4,The Other Woman,['Lana Del Rey'],0.8220000000000001,0.175,0.468,0.255,0.248,-6.43,0.0317,111.67,55.0,1
6j4w8O8gEseBUZTOo8vYMK,I Don't Care,['Ariana Grande'],0.728,0.288,0.403,0.591,1.37e-06,-8.283999999999999,0.0431,111.934,55.0,1
7kaub3iYrvVz5gaPVemsWE,Riverside,['Agnes Obel'],0.984,0.231,0.189,0.648,0.000375,-13.553,0.0311,98.891,49.0,1
61hmCqoIlTJjcVMMLhcH5n,Tonight I Wanna Cry,['Keith Urban'],0.88,0.145,0.385,0.579,2.17e-06,-7.885,0.0256,103.779,55.0,1
